"iteration","current","best_so_far"
1514,0,3.61
1515,0,3.61
1516,0,3.61
1517,0,3.61
1518,0,3.61
1519,0,3.61
1520,0,3.61
1521,0,3.61
1522,0,3.61
1523,0,3.61
1524,0,3.61
1525,0,3.61
1526,0,3.61
1527,0,3.61
1528,0,3.61
1529,0,3.61
1530,0,3.61
1531,0,3.61
1532,0,3.61
1533,0,3.61
1534,0,3.61
1535,0,3.61
1536,0,3.61
1537,0,3.61
1538,0,3.61
1539,0,3.61
1540,0,3.61
1541,0,3.61
1542,0,3.61
1543,0,3.61
1544,0,3.61
1545,0,3.61
1546,0,3.61
1547,0,3.61
1548,0,3.61
1549,0,3.61
1550,0,3.61
1551,0,3.61
1552,0,3.61
1553,0,3.61
1554,0,3.61
1555,0,3.61
1556,0,3.61
1557,0,3.61
1558,0,3.61
1559,0,3.61
1560,0,3.61
1561,0,3.61
1562,0,3.61
1563,0,3.61
1564,0,3.61
1565,0,3.61
1566,0,3.61
1567,0,3.61
1568,0,3.61
1569,0,3.61
1570,0,3.61
1571,0,3.61
1572,0,3.61
1573,0,3.61
1574,0,3.61
1575,0,3.61
1576,0,3.61
1577,0,3.61
1578,0,3.61
1579,0,3.61
1580,0,3.61
1581,0,3.61
1582,0,3.61
1583,0,3.61
1584,0,3.61
1585,0,3.61
1586,0,3.61
1587,0,3.61
1588,0,3.61
1589,0,3.61
1590,0,3.61
1591,0,3.61
1592,0,3.61
1593,0,3.61
1594,0,3.61
1595,0,3.61
1596,0,3.61
1597,0,3.61
1598,0,3.61
1599,0,3.61
1600,0,3.61
1601,0,3.61
1602,0,3.61
1603,0,3.61
1604,0,3.61
1605,0,3.61
1606,0,3.61
1607,0,3.61
1608,0,3.61
1609,0,3.61
1610,0,3.61
1611,0,3.61
1612,0,3.61
1613,0,3.61
1614,0,3.61
1615,0,3.61
1616,0,3.61
1617,0,3.61
1618,0,3.61
1619,0,3.61
1620,0,3.61
1621,0,3.61
1622,0,3.61
1623,0,3.61
1624,0,3.61
1625,0,3.61
1626,0,3.61
1627,0,3.61
1628,0,3.61
1629,0,3.61
1630,0,3.61
1631,0,3.61
1632,0,3.61
1633,0,3.61
1634,0,3.61
1635,0,3.61
1636,0,3.61
1637,0,3.61
1638,0,3.61
1639,0,3.61
1640,0,3.61
1641,0,3.61
1642,0,3.61
1643,0,3.61
1644,0,3.61
1645,0,3.61
1646,0,3.61
1647,0,3.61
1648,0,3.61
1649,0,3.61
1650,0,3.61
1651,0,3.61
1652,0,3.61
1653,0,3.61
1654,0,3.61
1655,0,3.61
1656,0,3.61
1657,0,3.61
1658,0,3.61
1659,0,3.61
1660,0,3.61
1661,0,3.61
1662,0,3.61
1663,0,3.61
1664,0,3.61
1665,0,3.61
1666,0,3.61
1667,0,3.61
1668,0,3.61
1669,0,3.61
1670,0,3.61
1671,0,3.61
1672,0,3.61
1673,0,3.61
1674,0,3.61
1675,0,3.61
1676,0,3.61
1677,0,3.61
1678,0,3.61
1679,0,3.61
1680,0,3.61
1681,0,3.61
1682,0,3.61
1683,0,3.61
1684,0,3.61
1685,0,3.61
1686,0,3.61
1687,0,3.61
1688,0,3.61
1689,0,3.61
1690,0,3.61
1691,0,3.61
1692,0,3.61
1693,0,3.61
1694,0,3.61
1695,0,3.61
1696,0,3.61
1697,0,3.61
1698,0,3.61
1699,0,3.61
1700,0,3.61
1701,0,3.61
1702,0,3.61
1703,0,3.61
1704,0,3.61
1705,0,3.61
1706,0,3.61
1707,0,3.61
1708,0,3.61
1709,0,3.61
1710,0,3.61
1711,0,3.61
1712,0,3.61
1713,0,3.61
1714,0,3.61
1715,0,3.61
1716,0,3.61
1717,0,3.61
1718,0,3.61
1719,0,3.61
1720,0,3.61
1721,0,3.61
1722,0,3.61
1723,0,3.61
1724,0,3.61
1725,0,3.61
1726,0,3.61
1727,0,3.61
1728,0,3.61
1729,0,3.61
1730,0,3.61
1731,0,3.61
1732,0,3.61
1733,0,3.61
1734,0,3.61
1735,0,3.61
1736,0,3.61
1737,0,3.61
1738,0,3.61
1739,0,3.61
1740,0,3.61
1741,0,3.61
1742,0,3.61
1743,0,3.61
1744,0,3.61
1745,0,3.61
1746,0,3.61
1747,0,3.61
1748,0,3.61
1749,0,3.61
1750,0,3.61
1751,0,3.61
1752,0,3.61
1753,0,3.61
1754,0,3.61
1755,0,3.61
1756,0,3.61
1757,0,3.61
1758,0,3.61
1759,0,3.61
1760,0,3.61
1761,0,3.61
1762,0,3.61
1763,0,3.61
1764,0,3.61
1765,0,3.61
1766,0,3.61
1767,0,3.61
1768,0,3.61
1769,0,3.61
1770,0,3.61
1771,0,3.61
1772,0,3.61
1773,0,3.61
1774,0,3.61
1775,0,3.61
1776,0,3.61
1777,0,3.61
1778,0,3.61
1779,0,3.61
1780,0,3.61
1781,0,3.61
1782,0,3.61
1783,0,3.61
1784,0,3.61
1785,0,3.61
1786,0,3.61
1787,0,3.61
1788,0,3.61
1789,0,3.61
1790,0,3.61
1791,0,3.61
1792,0,3.61
1793,0,3.61
1794,0,3.61
1795,0,3.61
1796,0,3.61
1797,0,3.61
1798,0,3.61
1799,0,3.61
1800,0,3.61
1801,0,3.61
1802,0,3.61
1803,0,3.61
1804,0,3.61
1805,0,3.61
1806,0,3.61
1807,0,3.61
1808,0,3.61
1809,0,3.61
1810,0,3.61
1811,0,3.61
1812,0,3.61
1813,0,3.61
1814,0,3.61
1815,0,3.61
1816,0,3.61
1817,0,3.61
1818,0,3.61
1819,0,3.61
1820,0,3.61
1821,0,3.61
1822,0,3.61
1823,0,3.61
1824,0,3.61
1825,0,3.61
1826,0,3.61
1827,0,3.61
1828,0,3.61
1829,0,3.61
1830,0,3.61
1831,0,3.61
1832,0,3.61
1833,0,3.61
1834,0,3.61
1835,0,3.61
1836,0,3.61
1837,0,3.61
1838,0,3.61
1839,0,3.61
1840,0,3.61
1841,0,3.61
1842,0,3.61
1843,0,3.61
1844,0,3.61
1845,0,3.61
1846,0,3.61
1847,0,3.61
1848,0,3.61
1849,0,3.61
1850,0,3.61
1851,0,3.61
1852,0,3.61
1853,0,3.61
1854,0,3.61
1855,0,3.61
1856,0,3.61
1857,0,3.61
1858,0,3.61
1859,0,3.61
1860,0,3.61
1861,0,3.61
1862,0,3.61
1863,0,3.61
1864,0,3.61
1865,0,3.61
1866,0,3.61
1867,0,3.61
1868,0,3.61
1869,0,3.61
1870,0,3.61
1871,0,3.61
1872,0,3.61
1873,0,3.61
1874,0,3.61
1875,0,3.61
1876,0,3.61
1877,0,3.61
1878,0,3.61
1879,0,3.61
1880,0,3.61
1881,0,3.61
1882,0,3.61
1883,0,3.61
1884,0,3.61
1885,0,3.61
1886,0,3.61
1887,0,3.61
1888,0,3.61
1889,0,3.61
1890,0,3.61
1891,0,3.61
1892,0,3.61
1893,0,3.61
1894,0,3.61
1895,0,3.61
1896,0,3.61
1897,0,3.61
1898,0,3.61
1899,0,3.61
1900,0,3.61
1901,0,3.61
1902,0,3.61
1903,0,3.61
1904,0,3.61
1905,0,3.61
1906,0,3.61
1907,0,3.61
1908,0,3.61
1909,0,3.61
1910,0,3.61
1911,0,3.61
1912,0,3.61
1913,0,3.61
1914,0,3.61
1915,0,3.61
1916,0,3.61
1917,0,3.61
1918,0,3.61
1919,0,3.61
1920,0,3.61
1921,0,3.61
1922,0,3.61
1923,0,3.61
1924,0,3.61
1925,0,3.61
1926,0,3.61
1927,0,3.61
1928,0,3.61
1929,0,3.61
1930,0,3.61
1931,0,3.61
1932,0,3.61
1933,0,3.61
1934,0,3.61
1935,0,3.61
1936,0,3.61
1937,0,3.61
1938,0,3.61
1939,0,3.61
1940,0,3.61
1941,0,3.61
1942,0,3.61
1943,0,3.61
1944,0,3.61
1945,0,3.61
1946,0,3.61
1947,0,3.61
1948,0,3.61
1949,0,3.61
1950,0,3.61
1951,0,3.61
1952,0,3.61
1953,0,3.61
1954,0,3.61
1955,0,3.61
1956,0,3.61
1957,0,3.61
1958,0,3.61
1959,0,3.61
1960,0,3.61
1961,0,3.61
1962,0,3.61
1963,0,3.61
1964,0,3.61
1965,0,3.61
1966,0,3.61
1967,0,3.61
1968,0,3.61
1969,0,3.61
1970,0,3.61
1971,0,3.61
1972,0,3.61
1973,0,3.61
1974,0,3.61
1975,0,3.61
1976,0,3.61
1977,0,3.61
1978,0,3.61
1979,0,3.61
1980,0,3.61
1981,0,3.61
1982,0,3.61
1983,0,3.61
1984,0,3.61
1985,0,3.61
1986,0,3.61
1987,0,3.61
1988,0,3.61
1989,0,3.61
1990,0,3.61
1991,0,3.61
1992,0,3.61
1993,0,3.61
1994,0,3.61
1995,0,3.61
1996,0,3.61
1997,0,3.61
1998,0,3.61
1999,0,3.61
2000,0,3.61
2001,0,3.61
2002,0,3.61
2003,0,3.61
2004,0,3.61
2005,0,3.61
2006,0,3.61
2007,0,3.61
2008,0,3.61
2009,0,3.61
2010,0,3.61
2011,0,3.61
2012,0,3.61
2013,0,3.61
2014,0,3.61
2015,0,3.61
2016,0,3.61
2017,0,3.61
2018,0,3.61
2019,0,3.61
2020,0,3.61
2021,0,3.61
2022,0,3.61
2023,0,3.61
2024,0,3.61
2025,0,3.61
2026,0,3.61
2027,0,3.61
2028,0,3.61
2029,0,3.61
2030,0,3.61
2031,0,3.61
2032,0,3.61
2033,0,3.61
2034,0,3.61
2035,0,3.61
2036,0,3.61
2037,0,3.61
2038,0,3.61
2039,0,3.61
2040,0,3.61
2041,0,3.61
2042,0,3.61
2043,0,3.61
2044,0,3.61
2045,0,3.61
2046,0,3.61
2047,0,3.61
2048,0,3.61
2049,0,3.61
2050,0,3.61
2051,0,3.61
2052,0,3.61
2053,0,3.61
2054,0,3.61
2055,0,3.61
2056,0,3.61
2057,0,3.61
2058,0,3.61
2059,0,3.61
2060,0,3.61
2061,0,3.61
2062,0,3.61
2063,0,3.61
2064,0,3.61
2065,0,3.61
2066,0,3.61
2067,0,3.61
2068,0,3.61
2069,0,3.61
2070,0,3.61
2071,0,3.61
2072,0,3.61
2073,0,3.61
2074,0,3.61
2075,0,3.61
2076,0,3.61
2077,0,3.61
2078,0,3.61
2079,0,3.61
2080,0,3.61
2081,0,3.61
2082,0,3.61
2083,0,3.61
2084,0,3.61
2085,0,3.61
2086,0,3.61
2087,0,3.61
2088,0,3.61
2089,0,3.61
2090,0,3.61
2091,0,3.61
2092,0,3.61
2093,0,3.61
2094,0,3.61
2095,0,3.61
2096,0,3.61
2097,0,3.61
2098,0,3.61
2099,0,3.61
2100,0,3.61
2101,0,3.61
2102,0,3.61
2103,0,3.61
2104,0,3.61
2105,0,3.61
2106,0,3.61
2107,0,3.61
2108,0,3.61
2109,0,3.61
2110,0,3.61
2111,0,3.61
2112,0,3.61
2113,0,3.61
2114,0,3.61
2115,0,3.61
2116,0,3.61
2117,0,3.61
2118,0,3.61
2119,0,3.61
2120,0,3.61
2121,0,3.61
2122,0,3.61
2123,0,3.61
2124,0,3.61
2125,0,3.61
2126,0,3.61
2127,0,3.61
2128,0,3.61
2129,0,3.61
2130,0,3.61
2131,0,3.61
2132,0,3.61
2133,0,3.61
2134,0,3.61
2135,0,3.61
2136,0,3.61
2137,0,3.61
2138,0,3.61
2139,0,3.61
2140,0,3.61
2141,0,3.61
2142,0,3.61
2143,0,3.61
2144,0,3.61
2145,0,3.61
2146,0,3.61
2147,0,3.61
2148,0,3.61
2149,0,3.61
2150,0,3.61
2151,0,3.61
2152,0,3.61
2153,0,3.61
2154,0,3.61
2155,0,3.61
2156,0,3.61
2157,0,3.61
2158,0,3.61
2159,0,3.61
2160,0,3.61
2161,0,3.61
2162,0,3.61
2163,0,3.61
2164,0,3.61
2165,0,3.61
2166,0,3.61
2167,0,3.61
2168,0,3.61
2169,0,3.61
2170,0,3.61
2171,0,3.61
2172,0,3.61
2173,0,3.61
2174,0,3.61
2175,0,3.61
2176,0,3.61
2177,0,3.61
2178,0,3.61
2179,0,3.61
2180,0,3.61
2181,0,3.61
2182,0,3.61
2183,0,3.61
2184,0,3.61
2185,0,3.61
2186,0,3.61
2187,0,3.61
2188,0,3.61
2189,0,3.61
2190,0,3.61
2191,0,3.61
2192,0,3.61
2193,0,3.61
2194,0,3.61
2195,0,3.61
2196,0,3.61
2197,0,3.61
2198,0,3.61
2199,0,3.61
2200,0,3.61
2201,0,3.61
2202,0,3.61
2203,0,3.61
2204,0,3.61
2205,0,3.61
2206,0,3.61
2207,0,3.61
2208,0,3.61
2209,0,3.61
2210,0,3.61
2211,0,3.61
2212,0,3.61
2213,0,3.61
2214,0,3.61
2215,0,3.61
2216,0,3.61
2217,0,3.61
2218,0,3.61
2219,0,3.61
2220,0,3.61
2221,0,3.61
2222,0,3.61
2223,0,3.61
2224,0,3.61
2225,0,3.61
2226,0,3.61
2227,0,3.61
2228,0,3.61
2229,0,3.61
2230,0,3.61
2231,0,3.61
2232,0,3.61
2233,0,3.61
2234,0,3.61
2235,0,3.61
2236,0,3.61
2237,0,3.61
2238,0,3.61
2239,0,3.61
2240,0,3.61
2241,0,3.61
2242,0,3.61
2243,0,3.61
2244,0,3.61
2245,0,3.61
2246,0,3.61
2247,0,3.61
2248,0,3.61
2249,0,3.61
2250,0,3.61
2251,0,3.61
2252,0,3.61
2253,0,3.61
2254,0,3.61
2255,0,3.61
2256,0,3.61
2257,0,3.61
2258,0,3.61
2259,0,3.61
2260,0,3.61
2261,0,3.61
2262,0,3.61
2263,0,3.61
2264,0,3.61
2265,0,3.61
2266,0,3.61
2267,0,3.61
2268,0,3.61
2269,0,3.61
2270,0,3.61
2271,0,3.61
2272,0,3.61
2273,0,3.61
2274,0,3.61
2275,0,3.61
2276,0,3.61
2277,0,3.61
2278,0,3.61
2279,0,3.61
2280,0,3.61
2281,0,3.61
2282,0,3.61
2283,0,3.61
2284,0,3.61
2285,0,3.61
2286,0,3.61
2287,0,3.61
2288,0,3.61
2289,0,3.61
2290,0,3.61
2291,0,3.61
2292,0,3.61
2293,0,3.61
2294,0,3.61
2295,0,3.61
2296,0,3.61
2297,0,3.61
2298,0,3.61
2299,0,3.61
2300,0,3.61
2301,0,3.61
2302,0,3.61
2303,0,3.61
2304,0,3.61
2305,0,3.61
2306,0,3.61
2307,0,3.61
2308,0,3.61
2309,0,3.61
2310,0,3.61
2311,0,3.61
2312,0,3.61
2313,0,3.61
2314,0,3.61
2315,0,3.61
2316,0,3.61
2317,0,3.61
2318,0,3.61
2319,0,3.61
2320,0,3.61
2321,0,3.61
2322,0,3.61
2323,0,3.61
2324,0,3.61
2325,0,3.61
2326,0,3.61
2327,0,3.61
2328,0,3.61
2329,0,3.61
2330,0,3.61
2331,0,3.61
2332,0,3.61
2333,0,3.61
2334,0,3.61
2335,0,3.61
2336,0,3.61
2337,0,3.61
2338,0,3.61
2339,0,3.61
2340,0,3.61
2341,0,3.61
2342,0,3.61
2343,0,3.61
2344,0,3.61
2345,0,3.61
2346,0,3.61
2347,0,3.61
2348,0,3.61
2349,0,3.61
2350,0,3.61
2351,0,3.61
2352,0,3.61
2353,0,3.61
2354,0,3.61
2355,0,3.61
2356,0,3.61
2357,0,3.61
2358,0,3.61
2359,0,3.61
2360,0,3.61
2361,0,3.61
2362,0,3.61
2363,0,3.61
2364,0,3.61
2365,0,3.61
2366,0,3.61
2367,0,3.61
2368,0,3.61
2369,0,3.61
2370,0,3.61
2371,0,3.61
2372,0,3.61
2373,0,3.61
2374,0,3.61
2375,0,3.61
2376,0,3.61
2377,0,3.61
2378,0,3.61
2379,0,3.61
2380,0,3.61
2381,0,3.61
2382,0,3.61
2383,0,3.61
2384,0,3.61
2385,0,3.61
2386,0,3.61
2387,0,3.61
2388,0,3.61
2389,0,3.61
2390,0,3.61
2391,0,3.61
2392,0,3.61
2393,0,3.61
2394,0,3.61
2395,0,3.61
2396,0,3.61
2397,0,3.61
2398,0,3.61
2399,0,3.61
2400,0,3.61
2401,0,3.61
2402,0,3.61
2403,0,3.61
2404,0,3.61
2405,0,3.61
2406,0,3.61
2407,0,3.61
2408,0,3.61
2409,0,3.61
2410,0,3.61
2411,0,3.61
2412,0,3.61
2413,0,3.61
2414,0,3.61
2415,0,3.61
2416,0,3.61
2417,0,3.61
2418,0,3.61
2419,0,3.61
2420,0,3.61
2421,0,3.61
2422,0,3.61
2423,0,3.61
2424,0,3.61
2425,0,3.61
2426,0,3.61
2427,0,3.61
2428,0,3.61
2429,0,3.61
2430,0,3.61
2431,0,3.61
2432,0,3.61
2433,0,3.61
2434,0,3.61
2435,0,3.61
2436,0,3.61
2437,0,3.61
2438,0,3.61
2439,0,3.61
2440,0,3.61
2441,0,3.61
2442,0,3.61
2443,0,3.61
2444,0,3.61
2445,0,3.61
2446,0,3.61
2447,0,3.61
2448,0,3.61
2449,0,3.61
2450,0,3.61
2451,0,3.61
2452,0,3.61
2453,0,3.61
2454,0,3.61
2455,0,3.61
2456,0,3.61
2457,0,3.61
2458,0,3.61
2459,0,3.61
2460,0,3.61
2461,0,3.61
2462,0,3.61
2463,0,3.61
2464,0,3.61
2465,0,3.61
2466,0,3.61
2467,0,3.61
2468,0,3.61
2469,0,3.61
2470,0,3.61
2471,0,3.61
2472,0,3.61
2473,0,3.61
2474,0,3.61
2475,0,3.61
2476,0,3.61
2477,0,3.61
2478,0,3.61
2479,0,3.61
2480,0,3.61
2481,0,3.61
2482,0,3.61
2483,0,3.61
2484,0,3.61
2485,0,3.61
2486,0,3.61
2487,0,3.61
2488,0,3.61
2489,0,3.61
2490,0,3.61
2491,0,3.61
2492,0,3.61
2493,0,3.61
2494,0,3.61
2495,0,3.61
2496,0,3.61
2497,0,3.61
2498,0,3.61
2499,0,3.61
2500,0,3.61
2501,0,3.61
2502,0,3.61
2503,0,3.61
2504,0,3.61
2505,0,3.61
2506,0,3.61
2507,0,3.61
2508,0,3.61
2509,0,3.61
2510,0,3.61
2511,0,3.61
2512,0,3.61
2513,0,3.61
2514,0,3.61
2515,0,3.61
2516,0,3.61
2517,0,3.61
2518,0,3.61
2519,0,3.61
2520,0,3.61
2521,0,3.61
2522,0,3.61
2523,0,3.61
2524,0,3.61
2525,0,3.61
2526,0,3.61
2527,0,3.61
2528,0,3.61
2529,0,3.61
2530,0,3.61
2531,0,3.61
2532,0,3.61
2533,0,3.61
2534,0,3.61
2535,0,3.61
2536,0,3.61
2537,0,3.61
2538,0,3.61
2539,0,3.61
2540,0,3.61
2541,0,3.61
2542,0,3.61
2543,0,3.61
2544,0,3.61
2545,0,3.61
2546,0,3.61
2547,0,3.61
2548,0,3.61
2549,0,3.61
2550,0,3.61
2551,0,3.61
2552,0,3.61
2553,0,3.61
2554,0,3.61
2555,0,3.61
2556,0,3.61
2557,0,3.61
2558,0,3.61
2559,0,3.61
2560,0,3.61
2561,0,3.61
2562,0,3.61
2563,0,3.61
2564,0,3.61
2565,0,3.61
2566,0,3.61
2567,0,3.61
2568,0,3.61
2569,0,3.61
2570,0,3.61
2571,0,3.61
2572,0,3.61
2573,0,3.61
2574,0,3.61
2575,0,3.61
2576,0,3.61
2577,0,3.61
2578,0,3.61
2579,0,3.61
2580,0,3.61
2581,0,3.61
2582,0,3.61
2583,0,3.61
2584,0,3.61
2585,0,3.61
2586,0,3.61
2587,0,3.61
2588,0,3.61
2589,0,3.61
2590,0,3.61
2591,0,3.61
2592,0,3.61
2593,0,3.61
2594,0,3.61
2595,0,3.61
2596,0,3.61
2597,0,3.61
2598,0,3.61
2599,0,3.61
2600,0,3.61
2601,0,3.61
2602,0,3.61
2603,0,3.61
2604,0,3.61
2605,0,3.61
2606,0,3.61
2607,0,3.61
2608,0,3.61
2609,0,3.61
2610,0,3.61
2611,0,3.61
2612,0,3.61
2613,0,3.61
2614,0,3.61
2615,0,3.61
2616,0,3.61
2617,0,3.61
2618,0,3.61
2619,0,3.61
2620,0,3.61
2621,0,3.61
2622,0,3.61
2623,0,3.61
2624,0,3.61
2625,0,3.61
2626,0,3.61
2627,0,3.61
2628,0,3.61
2629,0,3.61
2630,0,3.61
2631,0,3.61
2632,0,3.61
2633,0,3.61
2634,0,3.61
2635,0,3.61
2636,0,3.61
2637,0,3.61
2638,0,3.61
2639,0,3.61
2640,0,3.61
2641,0,3.61
2642,0,3.61
2643,0,3.61
2644,0,3.61
2645,0,3.61
2646,0,3.61
2647,0,3.61
2648,0,3.61
2649,0,3.61
2650,0,3.61
2651,0,3.61
2652,0,3.61
2653,0,3.61
2654,0,3.61
2655,0,3.61
2656,0,3.61
2657,0,3.61
2658,0,3.61
2659,0,3.61
2660,0,3.61
2661,0,3.61
2662,0,3.61
2663,0,3.61
2664,0,3.61
2665,0,3.61
2666,0,3.61
2667,0,3.61
2668,0,3.61
2669,0,3.61
2670,0,3.61
2671,0,3.61
2672,0,3.61
2673,0,3.61
2674,0,3.61
2675,0,3.61
2676,0,3.61
2677,0,3.61
2678,0,3.61
2679,0,3.61
2680,0,3.61
2681,0,3.61
2682,0,3.61
2683,0,3.61
2684,0,3.61
2685,0,3.61
2686,0,3.61
2687,0,3.61
2688,0,3.61
2689,0,3.61
2690,0,3.61
2691,0,3.61
2692,0,3.61
2693,0,3.61
2694,0,3.61
2695,0,3.61
2696,0,3.61
2697,0,3.61
2698,0,3.61
2699,0,3.61
2700,0,3.61
2701,0,3.61
2702,0,3.61
2703,0,3.61
2704,0,3.61
2705,0,3.61
2706,0,3.61
2707,0,3.61
2708,0,3.61
2709,0,3.61
2710,0,3.61
2711,0,3.61
2712,0,3.61
2713,0,3.61
2714,0,3.61
2715,0,3.61
2716,0,3.61
2717,0,3.61
2718,0,3.61
2719,0,3.61
2720,0,3.61
2721,0,3.61
2722,0,3.61
2723,0,3.61
2724,0,3.61
2725,0,3.61
2726,0,3.61
2727,0,3.61
2728,0,3.61
2729,0,3.61
2730,0,3.61
2731,0,3.61
2732,0,3.61
2733,0,3.61
2734,0,3.61
2735,0,3.61
2736,0,3.61
2737,0,3.61
2738,0,3.61
2739,0,3.61
2740,0,3.61
2741,0,3.61
2742,0,3.61
2743,0,3.61
2744,0,3.61
2745,0,3.61
2746,0,3.61
2747,0,3.61
2748,0,3.61
2749,0,3.61
2750,0,3.61
2751,0,3.61
2752,0,3.61
2753,0,3.61
2754,0,3.61
2755,0,3.61
2756,0,3.61
2757,0,3.61
2758,0,3.61
2759,0,3.61
2760,0,3.61
2761,0,3.61
2762,0,3.61
2763,0,3.61
2764,0,3.61
2765,0,3.61
2766,0,3.61
2767,0,3.61
2768,0,3.61
2769,0,3.61
2770,0,3.61
2771,0,3.61
2772,0,3.61
2773,0,3.61
2774,0,3.61
2775,0,3.61
2776,0,3.61
2777,0,3.61
2778,0,3.61
2779,0,3.61
2780,0,3.61
2781,0,3.61
2782,0,3.61
2783,0,3.61
2784,0,3.61
2785,0,3.61
2786,0,3.61
2787,0,3.61
2788,0,3.61
2789,0,3.61
2790,0,3.61
2791,0,3.61
2792,0,3.61
2793,0,3.61
2794,0,3.61
2795,0,3.61
2796,0,3.61
2797,0,3.61
2798,0,3.61
2799,0,3.61
2800,0,3.61
2801,0,3.61
2802,0,3.61
2803,0,3.61
2804,0,3.61
2805,0,3.61
2806,0,3.61
2807,0,3.61
2808,0,3.61
2809,0,3.61
2810,0,3.61
2811,0,3.61
2812,0,3.61
2813,0,3.61
2814,0,3.61
2815,0,3.61
2816,0,3.61
2817,0,3.61
2818,0,3.61
2819,0,3.61
2820,0,3.61
2821,0,3.61
2822,0,3.61
2823,0,3.61
2824,0,3.61
2825,0,3.61
2826,0,3.61
2827,0,3.61
2828,0,3.61
2829,0,3.61
2830,0,3.61
2831,0,3.61
2832,0,3.61
2833,0,3.61
2834,0,3.61
2835,0,3.61
2836,0,3.61
2837,0,3.61
2838,0,3.61
2839,0,3.61
2840,0,3.61
2841,0,3.61
2842,0,3.61
2843,0,3.61
2844,0,3.61
2845,0,3.61
2846,0,3.61
2847,0,3.61
2848,0,3.61
2849,0,3.61
2850,0,3.61
2851,0,3.61
2852,0,3.61
2853,0,3.61
2854,0,3.61
2855,0,3.61
2856,0,3.61
2857,0,3.61
2858,0,3.61
2859,0,3.61
2860,0,3.61
2861,0,3.61
2862,0,3.61
2863,0,3.61
2864,0,3.61
2865,0,3.61
2866,0,3.61
2867,0,3.61
2868,0,3.61
2869,0,3.61
2870,0,3.61
2871,0,3.61
2872,0,3.61
2873,0,3.61
2874,0,3.61
2875,0,3.61
2876,0,3.61
2877,0,3.61
2878,0,3.61
2879,0,3.61
2880,0,3.61
2881,0,3.61
2882,0,3.61
2883,0,3.61
2884,0,3.61
2885,0,3.61
2886,0,3.61
2887,0,3.61
2888,0,3.61
2889,0,3.61
2890,0,3.61
2891,0,3.61
2892,0,3.61
2893,0,3.61
2894,0,3.61
2895,0,3.61
2896,0,3.61
2897,0,3.61
2898,0,3.61
2899,0,3.61
2900,0,3.61
2901,0,3.61
2902,0,3.61
2903,0,3.61
2904,0,3.61
2905,0,3.61
2906,0,3.61
2907,0,3.61
2908,0,3.61
2909,0,3.61
2910,0,3.61
2911,0,3.61
2912,0,3.61
2913,0,3.61
2914,0,3.61
2915,0,3.61
2916,0,3.61
2917,0,3.61
2918,0,3.61
2919,0,3.61
2920,0,3.61
2921,0,3.61
2922,0,3.61
2923,0,3.61
2924,0,3.61
2925,0,3.61
2926,0,3.61
2927,0,3.61
2928,0,3.61
2929,0,3.61
2930,0,3.61
2931,0,3.61
2932,0,3.61
2933,0,3.61
2934,0,3.61
2935,0,3.61
2936,0,3.61
2937,0,3.61
2938,0,3.61
2939,0,3.61
2940,0,3.61
2941,0,3.61
2942,0,3.61
2943,0,3.61
2944,0,3.61
2945,0,3.61
2946,0,3.61
2947,0,3.61
2948,0,3.61
2949,0,3.61
2950,0,3.61
2951,0,3.61
2952,0,3.61
2953,0,3.61
2954,0,3.61
2955,0,3.61
2956,0,3.61
2957,0,3.61
2958,0,3.61
2959,0,3.61
2960,0,3.61
2961,0,3.61
2962,0,3.61
2963,0,3.61
2964,0,3.61
2965,0,3.61
2966,0,3.61
2967,0,3.61
2968,0,3.61
2969,0,3.61
2970,0,3.61
2971,0,3.61
2972,0,3.61
2973,0,3.61
2974,0,3.61
2975,0,3.61
2976,0,3.61
2977,0,3.61
2978,0,3.61
2979,0,3.61
2980,0,3.61
2981,0,3.61
2982,0,3.61
2983,0,3.61
2984,0,3.61
2985,0,3.61
2986,0,3.61
2987,0,3.61
2988,0,3.61
2989,0,3.61
2990,0,3.61
2991,0,3.61
2992,0,3.61
2993,0,3.61
2994,0,3.61
2995,0,3.61
2996,0,3.61
2997,0,3.61
2998,0,3.61
2999,0,3.61
3000,0,3.61
3001,0,3.61
3002,0,3.61
3003,0,3.61
3004,0,3.61
3005,0,3.61
3006,0,3.61
3007,0,3.61
3008,0,3.61
3009,0,3.61
3010,0,3.61
3011,0,3.61
3012,0,3.61
3013,0,3.61
3014,0,3.61
3015,0,3.61
3016,0,3.61
3017,0,3.61
3018,0,3.61
3019,0,3.61
3020,0,3.61
3021,0,3.61
3022,0,3.61
3023,0,3.61
3024,0,3.61
3025,0,3.61
3026,0,3.61
3027,0,3.61
3028,0,3.61
3029,0,3.61
3030,0,3.61
3031,0,3.61
3032,0,3.61
3033,0,3.61
3034,0,3.61
3035,0,3.61
3036,0,3.61
3037,0,3.61
3038,0,3.61
3039,0,3.61
3040,0,3.61
3041,0,3.61
3042,0,3.61
3043,0,3.61
3044,0,3.61
3045,0,3.61
3046,0,3.61
3047,0,3.61
3048,0,3.61
3049,0,3.61
3050,0,3.61
3051,0,3.61
3052,0,3.61
3053,0,3.61
3054,0,3.61
3055,0,3.61
3056,0,3.61
3057,0,3.61
3058,0,3.61
3059,0,3.61
3060,0,3.61
3061,0,3.61
3062,0,3.61
3063,0,3.61
3064,0,3.61
3065,0,3.61
3066,0,3.61
3067,0,3.61
